car,kwh,is_dc,stored_kwh,self_cons_value,arbitrage_value,backup,gross,capex_yr,net_vs_nothing,net_adv_vs_battery
Kia EV9,99.8,True,2259.7329447621482,745.711871771509,246.48581716026555,13.749591351912496,1005.9472802836871,852.9104024867281,153.03687779695895,203.03687779695895
Kia EV6 (post-24),77.4,True,0.0,0.0,0.0,41.26680548595583,41.26680548595583,867.9896070573099,-826.722801571354,-776.722801571354
Kia EV6 (post-24),77.4,True,1091.8682577918123,360.3165250712981,0.0,20.20338293310028,380.51990800439836,939.9773922010733,-559.4574841966748,-509.45748419667484
Kia EV6 (post-24),77.4,True,0.0,0.0,1285.0972230279322,30.03263688998977,1315.129859917922,764.0,551.129859917922,601.129859917922
Hyundai Ioniq 5/6,77.4,True,3330.714292052434,1099.1357163773032,505.35943984319107,21.62004768303926,1626.1152039035335,764.0,862.1152039035335,912.1152039035335
Kia EV6 (post-24),77.4,True,0.0,0.0,903.147452565459,51.86950551155737,955.0169580770164,817.5031061635184,137.513851913498,187.513851913498
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,657.8659466525389,5.4869498543177375,663.3528965068566,839.5593738469545,-176.20647734009788,-126.20647734009788
Kia EV9,99.8,True,2036.0863277608141,671.9084881610687,0.0,33.390550417493586,705.2990385785623,933.8290874127558,-228.5300488341935,-178.5300488341935
Renault 4 E-Tech,52.0,False,1880.7180013510474,620.6369404458457,0.0,30.30444065455618,650.9413811004018,474.04475467168504,176.8966264287168,226.8966264287168
Nissan Leaf (new),52.0,True,2311.943895688454,762.94148557719,420.07549248558024,28.048902773933495,1211.0658808367039,810.9082233165784,400.15765752012544,450.15765752012544
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,6.538315094482254,6.538315094482254,844.26843353679,-837.7301184423077,-787.7301184423077
Kia EV6 (post-24),77.4,True,0.0,0.0,0.0,7.413614653093351,7.413614653093351,801.5987897748516,-794.1851751217583,-744.1851751217583
Kia EV9,99.8,True,1942.4554776165558,641.0103076134634,0.0,29.42509579578163,670.435403409245,923.4655466193756,-253.03014321013052,-203.03014321013052
Renault 5 E-Tech,52.0,False,1179.1782556646488,389.1288243693341,308.8208429001032,8.99664523533428,706.9463125047715,459.5,247.44631250477153,297.4463125047715
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,1278.557410342108,55.86287020106137,1334.4202805431694,779.1645127960999,555.2557677470695,605.2557677470695
Renault 5 E-Tech,52.0,False,1045.1519395415166,344.9001400487005,0.0,31.73612782907676,376.63626787777724,529.9097449048465,-153.2734770270693,-103.2734770270693
Renault 5 E-Tech,52.0,False,0.0,0.0,503.5332072061204,39.9249512574262,543.4581584635466,515.9735695562122,27.484588907334455,77.48458890733446
Renault 4 E-Tech,52.0,False,0.0,0.0,0.0,9.535903010398531,9.535903010398531,531.3960201762349,-521.8601171658363,-471.8601171658363
VW ID.7 (77 kWh),77.0,True,2059.440351589664,679.6153160245891,514.3379487816375,37.969418423466195,1231.9226832296927,875.0443048134466,356.87837841624605,406.87837841624605
Hyundai Ioniq 5/6,77.4,True,2143.511520322441,707.3588017064055,0.0,52.55578893729886,759.9145906437044,887.5030690818596,-127.58847843815522,-77.58847843815522
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,29.54559453367603,29.54559453367603,585.0947835880843,-555.5491890544082,-505.5491890544082
Kia EV9,99.8,True,2262.4158601689364,746.5972338557491,0.0,37.5191477504308,784.1163816061799,818.2740334814796,-34.157651875299734,15.842348124700266
Hyundai Ioniq 5/6,77.4,True,1643.0023178004374,542.1907648741444,0.0,26.708040198820736,568.8988050729652,899.754732991453,-330.85592791848785,-280.85592791848785
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,16.09340409650523,16.09340409650523,850.5480500750646,-834.4546459785594,-784.4546459785594
Renault 4 E-Tech,52.0,False,825.9150859320881,272.55197835758906,363.8292275750632,27.576472022325355,663.9576779549776,652.2797337608986,11.677944194079032,61.67794419407903
Hyundai Ioniq 5/6,77.4,True,1359.519343389053,448.64138331838745,919.7457620721203,39.81375440176498,1408.2008997922728,906.0969419313467,502.10395786092613,552.1039578609261
Renault 5 E-Tech,52.0,False,0.0,0.0,611.6677006939079,18.52412090294959,630.1918215968575,599.7845024534693,30.407319143388236,80.40731914338824
Renault 5 E-Tech,52.0,False,0.0,0.0,303.6254377092969,44.53278975260401,348.1582274619009,606.8847458549666,-258.7265183930657,-208.7265183930657
Renault 5 E-Tech,52.0,False,2311.0787622292282,762.6559915356454,267.1092859845662,18.388892513299215,1048.1541700335108,520.8742398649176,527.2799301685932,577.2799301685932
Hyundai Ioniq 5/6,77.4,True,1402.7928335155646,462.92163506013634,0.0,24.89743827561851,487.81907333575487,813.8788740861767,-326.0598007504218,-276.0598007504218
Renault 5 E-Tech,52.0,False,2652.7471914095763,875.4065731651602,189.83642965286782,29.601560221952752,1094.8445630399808,548.1713174157385,546.6732456242423,596.6732456242423
Renault 5 E-Tech,52.0,False,2245.314833414936,740.9538950269289,0.0,9.61918458876413,750.573079615693,639.6323671846535,110.94071243103951,160.94071243103951
Renault 5 E-Tech,52.0,False,1636.619751514712,540.084517999855,829.1805898381011,2.642023673907129,1371.9071315118633,496.5532684270429,875.3538630848204,925.3538630848204
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,31.813617619238006,31.813617619238006,616.6351080622328,-584.8214904429948,-534.8214904429948
Kia EV9,99.8,True,2487.2632276520926,820.7968651251906,0.0,38.6586484450173,859.4555135702079,835.7837004735459,23.67181309666205,73.67181309666205
Renault 5 E-Tech,52.0,False,1475.9689318436256,487.06974750839646,0.0,17.922187890147622,504.99193539854406,553.9840878548964,-48.99215245635236,1.0078475436476424
VW ID.7 (77 kWh),77.0,True,1420.5932002252382,468.7957560743286,1006.833252708647,28.87172763892725,1504.500736421903,865.0202253212952,639.4805111006077,689.4805111006077
Renault 5 E-Tech,52.0,False,1770.5456669183166,584.2800700830445,214.43271305907246,0.13804301429368726,798.8508261564106,468.9039895145711,329.94683664183947,379.94683664183947
Renault 5 E-Tech,52.0,False,0.0,0.0,372.77138391218887,3.5044487241071307,376.275832636296,494.9053791290864,-118.62954649279038,-68.62954649279038
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,7.668423343490151,7.668423343490151,604.987842413002,-597.3194190695118,-547.3194190695118
Kia EV9,99.8,True,0.0,0.0,0.0,21.1687657802542,21.1687657802542,889.8654981498603,-868.6967323696061,-818.6967323696061
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,20.890730230156315,20.890730230156315,531.609220214454,-510.7184899842977,-460.7184899842977
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,811.1181627798122,32.0017860990645,843.1199488788767,850.0730585824142,-6.953109703537507,43.04689029646249
Renault 5 E-Tech,52.0,False,1156.129674173744,381.52279247733554,0.0,9.117901239390653,390.6406937167262,605.5256637749344,-214.88497005820818,-164.88497005820818
Renault 4 E-Tech,52.0,False,0.0,0.0,397.68150793614757,58.67196121766542,456.35346915381297,659.8274787848899,-203.4740096310769,-153.4740096310769
Renault 5 E-Tech,52.0,False,3170.444729120198,1046.2467606096654,0.0,24.105135310733342,1070.3518959203989,615.7536395177123,454.5982564026866,504.5982564026866
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,677.6021911313077,31.484114681162986,709.0863058124706,861.8701905242821,-152.78388471181142,-102.78388471181142
VW ID.7 (77 kWh),77.0,True,663.215496431902,218.86111382252767,1105.497330625894,56.60645789754391,1380.9649023459654,948.5936177331396,432.3712846128258,482.3712846128258
Renault 5 E-Tech,52.0,False,2279.327303831985,752.178010264555,0.0,19.826529706925015,772.0045399714801,606.4145535552263,165.58998641625374,215.58998641625374
Renault 5 E-Tech,52.0,False,1632.8598688240684,538.8437567119425,462.5193645335507,5.221505783816739,1006.5846270293099,538.0968590874656,468.48776794184425,518.4877679418443
VW ID.7 (77 kWh),77.0,True,1208.701389734796,398.87145861248274,0.0,4.0711964837953305,402.9426550962781,797.0694612647682,-394.1268061684901,-344.1268061684901
Renault 5 E-Tech,52.0,False,1386.9100134249786,457.680304430243,383.4151812638866,55.033181096523776,896.1286667906534,459.5,436.62866679065337,486.62866679065337
Renault 5 E-Tech,52.0,False,2383.3693686131523,786.5118916423403,0.0,16.06187142737973,802.57376306972,564.5176240394832,238.05613903023686,288.05613903023686
Hyundai Ioniq 5/6,77.4,True,2016.4957840122158,665.4436087240313,0.0,13.860446700944129,679.3040554249754,803.1315881672975,-123.82753274232209,-73.82753274232209
Renault 5 E-Tech,52.0,False,1142.696513527158,377.08984946396214,0.0,27.264622569574573,404.3544720335367,532.0326948428288,-127.67822280929215,-77.67822280929215
Nissan Leaf (new),52.0,True,0.0,0.0,0.0,31.201899273295012,31.201899273295012,791.05873444944,-759.856835176145,-709.856835176145
Kia EV6 (post-24),77.4,True,1768.3540836361406,583.5568475999264,0.0,52.76793108759249,636.3247786875189,817.6566987758824,-181.33192008836352,-131.33192008836352
Kia EV6 (post-24),77.4,True,1891.617955074884,624.2339251747118,0.0,22.0900426516173,646.3239678263291,930.2459495944288,-283.9219817680997,-233.92198176809973
Renault 5 E-Tech,52.0,False,2382.084423092747,786.0878596206065,0.0,33.58359187031282,819.6714514909194,598.3462740017769,221.32517748914245,271.32517748914245
Kia EV9,99.8,True,1114.781299032814,367.87782868082866,0.0,19.612047104192975,387.48987578502164,994.0,-606.5101242149783,-556.5101242149783
Kia EV9,99.8,True,1918.2486238376162,633.0220458664134,882.6413280059297,31.127304096215987,1546.790677968559,764.0,782.7906779685591,832.7906779685591
Renault 5 E-Tech,52.0,False,0.0,0.0,659.8942075129768,30.131519959088095,690.0257274720649,556.0380209029295,133.9877065691354,183.9877065691354
VW ID.7 (77 kWh),77.0,True,3528.1653367557246,1164.2945611293892,387.24511785185337,27.392004913808005,1578.9316838950506,891.4356863199373,687.4959975751133,737.4959975751133
Kia EV6 (post-24),77.4,True,1762.5104351052457,581.6284435847311,0.0,55.8365387729596,637.4649823576907,928.4679360773277,-291.00295371963705,-241.00295371963705
VW ID.7 (77 kWh),77.0,True,1116.568085172545,368.46746810693986,1004.6181347110605,48.879927027210215,1421.9655298452105,854.324505946787,567.6410238984236,617.6410238984236
Renault 5 E-Tech,52.0,False,1845.3266678904286,608.9578004038415,0.0,9.263547510644138,618.2213479144856,552.1466076837991,66.07474023068653,116.07474023068653
Renault 5 E-Tech,52.0,False,1878.197195848172,619.8050746298968,266.16699339174994,22.455081461569595,908.4271494832163,595.9299745509525,312.4971749322639,362.4971749322639
Kia EV9,99.8,True,1474.4576085839665,486.57101083270896,0.0,11.669082774344922,498.2400936070539,832.3167682965538,-334.07667468949995,-284.07667468949995
VW ID.7 (77 kWh),77.0,True,2975.630826772578,981.9581728349508,0.0,50.28305978257936,1032.2412326175302,825.3814237854907,206.85980883203945,256.85980883203945
Hyundai Ioniq 5/6,77.4,True,2804.0238194503067,925.3278604186013,0.0,11.555662109248313,936.8835225278495,890.5776810324576,46.305841495391974,96.30584149539197
Renault 5 E-Tech,52.0,False,1714.5673709585096,565.8072324163082,362.34738368774583,44.46476458463675,972.6193806886909,512.384699669032,460.23468101965886,510.23468101965886
VW ID.7 (77 kWh),77.0,True,3257.9478724375895,1075.1227979044045,0.0,46.57781815521919,1121.7006160596236,906.1097286506744,215.59088740894924,265.59088740894924
Renault 5 E-Tech,52.0,False,1637.1301003010549,540.2529330993482,0.0,7.337054486722341,547.5899875860705,478.0944102078362,69.49557737823432,119.49557737823432
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,956.1462225244552,0.33475440890646024,956.4809769333616,835.1485027922321,121.33247414112952,171.33247414112952
Kia EV6 (post-24),77.4,True,1920.1709838185566,633.6564246601237,0.0,0.0,633.6564246601237,842.8331481844568,-209.17672352433317,-159.17672352433317
Renault 5 E-Tech,52.0,False,2610.681011078481,861.5247336558988,0.0,40.24053183731018,901.765265493209,612.3025409930781,289.4627245001309,339.4627245001309
Renault 5 E-Tech,52.0,False,1987.3356691877907,655.820770831971,315.26463093735214,35.717896144268686,1006.8032979135919,583.7235168821746,423.07978103141727,473.07978103141727
Renault 5 E-Tech,52.0,False,630.6593322761089,208.11757965111596,0.0,33.186391096662106,241.30397074777807,647.9020450412742,-406.5980742934961,-356.5980742934961
Nissan Leaf (new),52.0,True,2500.734773740543,825.2424753343793,259.79298194316647,43.71565247998972,1128.7511097575355,956.846155675186,171.9049540823495,221.9049540823495
Hyundai Ioniq 5/6,77.4,True,1623.3301973594646,535.6989651286233,0.0,15.755886279702272,551.4548514083256,960.8987697518202,-409.4439183434946,-359.4439183434946
Kia EV6 (post-24),77.4,True,1621.7489993822605,535.177169796146,0.0,22.967921395233663,558.1450911913797,860.6693132413714,-302.52422204999164,-252.52422204999164
Renault 4 E-Tech,52.0,False,0.0,0.0,487.3154135253322,62.27840414333744,549.5938176686697,552.9497413460552,-3.35592367738559,46.64407632261441
Kia EV6 (post-24),77.4,True,0.0,0.0,2712.5779521486165,33.006140991854174,2745.5840931404705,790.531052788976,1955.0530403514945,2005.0530403514945
Kia EV6 (post-24),77.4,True,0.0,0.0,0.0,0.0,0.0,827.0239877977367,-827.0239877977367,-777.0239877977367
Kia EV6 (post-24),77.4,True,1441.205885805663,475.5979423158688,770.0320209896379,39.447633592051204,1285.077596897558,809.194633486818,475.8829634107399,525.8829634107399
Hyundai Ioniq 5/6,77.4,True,2840.99924800269,937.5297518408877,537.5808105371331,51.47726774503209,1526.587830123053,776.8384544799545,749.7493756430985,799.7493756430985
Kia EV6 (post-24),77.4,True,1775.503087929788,585.9160190168301,0.0,12.696273950819402,598.6122929676495,875.5922993172087,-276.9800063495592,-226.98000634955918
Nissan Leaf (new),52.0,True,0.0,0.0,0.0,46.16483358986941,46.16483358986941,984.3280483959281,-938.1632148060587,-888.1632148060587
VW ID.7 (77 kWh),77.0,True,1272.5727945954009,419.9490222164823,0.0,26.2387183823996,446.18774059888193,934.4226921411313,-488.23495154224935,-438.23495154224935
Hyundai Ioniq 5/6,77.4,True,3453.876030129881,1139.7790899428608,0.0,18.985115080977568,1158.7642050238383,925.7602309529888,233.0039740708495,283.0039740708495
Hyundai Ioniq 5/6,77.4,True,1007.8201225491377,332.58064044121545,1316.9393089180905,18.19231807988352,1667.7122674391894,785.1566266384829,882.5556408007066,932.5556408007066
VW ID.7 (77 kWh),77.0,True,2492.0850552414213,822.3880682296691,0.0,30.70715301215617,853.0952212418252,970.5438979455332,-117.44867670370797,-67.44867670370797
Renault 5 E-Tech,52.0,False,0.0,0.0,471.6583663102653,13.539294498745083,485.1976608090104,459.5,25.697660809010415,75.69766080901042
VW ID.7 (77 kWh),77.0,True,2885.2944300637646,952.1471619210423,631.8218284312936,20.649899167147467,1604.6188895194832,810.8175207408578,793.8013687786254,843.8013687786254
Renault 5 E-Tech,52.0,False,1322.3821123292585,436.3860970686553,420.5914149644233,40.53337834687656,897.5108903799552,477.6333094498167,419.8775809301385,469.8775809301385
Kia EV9,99.8,True,1400.916033094818,462.30229092128997,0.0,31.72825597464791,494.0305468959379,953.621452356211,-459.59090546027306,-409.59090546027306
VW ID.7 (77 kWh),77.0,True,2729.156243215604,900.6215602611493,1249.9378708225279,34.943250148345754,2185.502681232023,920.2952037180188,1265.207477514004,1315.207477514004
Hyundai Ioniq 5/6,77.4,True,2611.286118428945,861.7244190815519,710.5355271137046,15.489241744380042,1587.7491879396364,824.341094486502,763.4080934531344,813.4080934531344
Renault 5 E-Tech,52.0,False,2150.4528433558717,709.6494383074377,0.0,22.803890716330457,732.4533290237681,627.9136562217166,104.53967280205154,154.53967280205154
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,35.12519826135811,35.12519826135811,841.8354469836866,-806.7102487223284,-756.7102487223284
Hyundai Ioniq 5/6,77.4,True,1581.8860233506225,522.0223877057055,0.0,29.86579794758131,551.8881856532868,825.636288551185,-273.7481028978982,-223.7481028978982
Hyundai Ioniq 5/6,77.4,True,1096.386079530743,361.8074062451452,0.0,38.95177010920168,400.7591763543469,897.4910453264649,-496.73186897211804,-446.73186897211804
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,28.138140357422166,28.138140357422166,764.0,-735.8618596425779,-685.8618596425779
Hyundai Ioniq 5/6,77.4,True,1655.6812595859242,546.374815663355,0.0,7.223910000987201,553.5987256643422,887.1479242948733,-333.5491986305311,-283.5491986305311
Kia EV9,99.8,True,0.0,0.0,0.0,32.08081273135801,32.08081273135801,834.4818068876355,-802.4009941562774,-752.4009941562774
Renault 5 E-Tech,52.0,False,1688.9787997835679,557.3630039285774,469.7020892374248,6.148152036737198,1033.2132452027395,553.3650335868552,479.8482116158842,529.8482116158842
Hyundai Ioniq 5/6,77.4,True,2930.0631895303886,966.9208525450283,0.0,24.23583623828334,991.1566887833117,902.7276285648728,88.42906021843885,138.42906021843885
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,47.33053210718801,47.33053210718801,877.648279738333,-830.317747631145,-780.317747631145
Renault 5 E-Tech,52.0,False,2139.302180457443,705.9697195509561,219.23035240176858,20.77284616931687,945.9729181220416,523.560421141538,422.41249698050365,472.41249698050365
Hyundai Ioniq 5/6,77.4,True,924.5542139948252,305.10289061829235,0.0,10.883401285176223,315.98629190346855,857.3610841197126,-541.374792216244,-491.37479221624403
Kia EV6 (post-24),77.4,True,0.0,0.0,0.0,28.62525146988216,28.62525146988216,847.6931170086966,-819.0678655388144,-769.0678655388144
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,35.43554271710886,35.43554271710886,829.4140402205225,-793.9784975034136,-743.9784975034136
